latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
11.09235,-8.10822,322.73,1.45,1.19,2021-12-31,1416,A,63,6.1NRT,302.15,13.28,D
10.84033,-9.98703,333.37,1.12,1.05,2021-12-31,1416,A,81,6.1NRT,310.53,22.85,D
10.92539,-9.43515,336.57,1.19,1.09,2021-12-31,1416,A,84,6.1NRT,313.26,27.02,D
10.92393,-9.44593,328.2,1.19,1.09,2021-12-31,1416,A,46,6.1NRT,311.87,11.75,D
10.87499,-9.8045,326.19,1.14,1.06,2021-12-31,1416,A,70,6.1NRT,308.59,13.64,D
10.76284,-10.61609,331.99,1.06,1.03,2021-12-31,1416,A,79,6.1NRT,310.17,18.52,D
10.93659,-9.42564,329.68,1.2,1.09,2021-12-31,1416,A,67,6.1NRT,312.69,16.37,D
10.70093,-11.12371,324.38,1.02,1.01,2021-12-31,1416,A,69,6.1NRT,310.2,9.16,D
10.609,-11.77126,316.53,1,1,2021-12-31,1416,A,45,6.1NRT,304.72,6.86,D
10.60771,-11.78029,325.46,1,1,2021-12-31,1416,A,73,6.1NRT,305.02,15.81,D
10.72558,-11.01418,333.33,1.03,1.01,2021-12-31,1416,A,81,6.1NRT,305.36,23.38,D
10.59596,-11.92603,328.03,1,1,2021-12-31,1416,A,60,6.1NRT,314.85,13.6,D
10.88505,-9.94168,326.06,1.12,1.06,2021-12-31,1416,A,56,6.1NRT,308.42,11.94,D
10.87099,-10.04284,326.77,1.11,1.05,2021-12-31,1416,A,71,6.1NRT,308.77,13.83,D
10.85067,-10.30967,328.49,1.09,1.04,2021-12-31,1416,A,74,6.1NRT,309.65,15.03,D
10.71858,-11.26461,319.57,1.02,1.01,2021-12-31,1416,A,41,6.1NRT,307.73,7.24,D
10.67869,-11.54777,328.68,1.01,1,2021-12-31,1416,A,76,6.1NRT,304.38,16.74,D
10.7677,-10.97915,324.89,1.03,1.01,2021-12-31,1416,A,44,6.1NRT,306.94,10.12,D
10.76641,-10.98842,326.22,1.03,1.01,2021-12-31,1416,A,54,6.1NRT,308.42,11.32,D
10.51281,-12.76263,319.5,1.02,1.01,2021-12-31,1416,A,33,6.1NRT,307.84,6.92,D
11.18515,-7.93763,331.2,1.49,1.21,2021-12-31,1416,A,79,6.1NRT,303.36,32.61,D
11.18341,-7.95113,320.94,1.49,1.21,2021-12-31,1416,A,58,6.1NRT,300.48,12.16,D
10.89771,-10.10428,333.09,1.11,1.05,2021-12-31,1416,A,80,6.1NRT,310.35,22.89,D
10.89634,-10.11429,331.6,1.11,1.05,2021-12-31,1416,A,78,6.1NRT,308.56,19.88,D
10.77676,-10.9804,327.63,1.03,1.01,2021-12-31,1416,A,64,6.1NRT,308.13,13.08,D
10.77546,-10.98973,326.85,1.03,1.01,2021-12-31,1416,A,49,6.1NRT,309.58,11.49,D
10.76359,-11.20574,350.9,1.02,1.01,2021-12-31,1416,A,95,6.1NRT,305.23,55.52,D
10.76232,-11.21478,337.29,1.02,1.01,2021-12-31,1416,A,85,6.1NRT,307.93,30.1,D
11.02417,-9.38926,344.32,1.2,1.09,2021-12-31,1416,A,85,6.1NRT,313.07,46.7,D
10.91072,-10.21774,352.65,1.1,1.04,2021-12-31,1416,A,96,6.1NRT,309.95,62.96,D
10.90936,-10.2276,346.95,1.09,1.04,2021-12-31,1416,A,92,6.1NRT,307.02,49.77,D
10.86608,-10.53975,321.05,1.06,1.03,2021-12-31,1416,A,44,6.1NRT,306.89,8.48,D
10.85126,-10.713,331.25,1.05,1.02,2021-12-31,1416,A,78,6.1NRT,310.39,17.43,D
10.84993,-10.72248,326.58,1.05,1.02,2021-12-31,1416,A,56,6.1NRT,309.81,10.92,D
10.85109,-10.78063,323.64,1.05,1.02,2021-12-31,1416,A,56,6.1NRT,311.43,9.01,D
10.84976,-10.79008,321.75,1.04,1.02,2021-12-31,1416,A,50,6.1NRT,308.23,7.31,D
10.86686,-10.73463,328.86,1.05,1.02,2021-12-31,1416,A,61,6.1NRT,311.84,11.46,D
10.84431,-10.89482,333.84,1.04,1.02,2021-12-31,1416,A,81,6.1NRT,311.44,20.73,D
10.59967,-12.66937,323.33,1.01,1.01,2021-12-31,1416,A,70,6.1NRT,311.17,8.87,D
10.58312,-12.84481,326.16,1.02,1.01,2021-12-31,1416,A,76,6.1NRT,306.1,14.14,D
10.58176,-12.85403,325.46,1.02,1.01,2021-12-31,1416,A,75,6.1NRT,306.49,13.38,D
10.93396,-10.43691,323.01,1.07,1.03,2021-12-31,1416,A,59,6.1NRT,309.14,8.55,D
10.93519,-10.4964,332.18,1.07,1.03,2021-12-31,1416,A,78,6.1NRT,311.14,19.09,D
10.87066,-11.02834,332.81,1.03,1.01,2021-12-31,1416,A,80,6.1NRT,310.85,19.34,D
10.83167,-11.30608,337.88,1.02,1.01,2021-12-31,1416,A,85,6.1NRT,312.32,28.52,D
10.42197,-14.1143,316.17,1.12,1.06,2021-12-31,1416,A,47,6.1NRT,302.58,6.41,D
11.00377,-10.13536,324.22,1.11,1.05,2021-12-31,1416,A,46,6.1NRT,307.86,9.34,D
10.84065,-11.30738,333.04,1.02,1.01,2021-12-31,1416,A,81,6.1NRT,309.76,21.51,D
10.83936,-11.31654,324.16,1.02,1.01,2021-12-31,1416,A,47,6.1NRT,309.04,9.03,D
11.55701,-6.20282,328.54,2.04,1.39,2021-12-31,1416,A,75,6.1NRT,312.84,31.97,D
10.82624,-11.60289,318.04,1.01,1,2021-12-31,1416,A,30,6.1NRT,306.13,6.75,D
10.7603,-12.06415,321.73,1,1,2021-12-31,1416,A,44,6.1NRT,307.03,7.22,D
11.11246,-9.62656,348.29,1.17,1.08,2021-12-31,1416,A,93,6.1NRT,310.53,54.64,D
11.02326,-10.26984,327.43,1.09,1.04,2021-12-31,1416,A,72,6.1NRT,310.45,14.32,D
11.54741,-6.20878,328.63,2.04,1.39,2021-12-31,1416,A,75,6.1NRT,312.5,31.52,D
11.11715,-9.62314,338.78,1.17,1.08,2021-12-31,1416,A,86,6.1NRT,310.95,35.56,D
11.02935,-10.27737,323.87,1.09,1.04,2021-12-31,1416,A,62,6.1NRT,310.61,10.48,D
11.016,-10.3757,322.06,1.08,1.04,2021-12-31,1416,A,45,6.1NRT,308.31,7.71,D
10.90101,-11.21011,321.08,1.02,1.01,2021-12-31,1416,A,42,6.1NRT,308.12,8.21,D
10.89072,-11.28367,319.94,1.02,1.01,2021-12-31,1416,A,41,6.1NRT,307.33,8.09,D
10.68766,-12.76402,334.3,1.01,1.01,2021-12-31,1416,A,84,6.1NRT,318.51,22.08,D
11.21104,-9.06427,326.12,1.26,1.12,2021-12-31,1416,A,71,6.1NRT,309.33,13.25,D
11.06693,-10.14079,331.05,1.11,1.05,2021-12-31,1416,A,72,6.1NRT,315.1,16.44,D
11.0763,-10.14212,339.23,1.11,1.05,2021-12-31,1416,A,86,6.1NRT,313.07,29.75,D
11.07493,-10.15217,327.62,1.11,1.05,2021-12-31,1416,A,28,6.1NRT,312.55,11.16,D
10.73224,-12.58427,318.75,1.01,1,2021-12-31,1416,A,52,6.1NRT,305.67,7.19,D
10.73091,-12.59338,321.63,1.01,1,2021-12-31,1416,A,62,6.1NRT,307.69,10.12,D
10.68408,-12.91372,325.13,1.02,1.01,2021-12-31,1416,A,74,6.1NRT,307.51,12.8,D
10.67139,-13.06284,322.28,1.03,1.01,2021-12-31,1416,A,70,6.1NRT,305.52,11.19,D
11.02617,-10.64364,334.3,1.06,1.03,2021-12-31,1416,A,81,6.1NRT,311.18,20.06,D
10.8298,-12.035,331.45,1,1,2021-12-31,1416,A,80,6.1NRT,310.38,16.72,D
11.03401,-10.65453,333.75,1.06,1.03,2021-12-31,1416,A,80,6.1NRT,309.41,19.58,D
10.95376,-11.22724,322.29,1.02,1.01,2021-12-31,1416,A,53,6.1NRT,309.27,9.08,D
11.04318,-10.65587,327.53,1.06,1.03,2021-12-31,1416,A,70,6.1NRT,311.57,11.78,D
10.97447,-11.14553,326.22,1.02,1.01,2021-12-31,1416,A,70,6.1NRT,313.68,13.22,D
11.42836,-7.89967,318.77,1.51,1.21,2021-12-31,1416,A,36,6.1NRT,297.8,12.37,D
11.26932,-9.08403,326.08,1.26,1.12,2021-12-31,1416,A,34,6.1NRT,310.63,11.61,D
11.20006,-9.59124,329.52,1.18,1.08,2021-12-31,1416,A,75,6.1NRT,311.37,15.61,D
11.17205,-9.86538,328.54,1.14,1.06,2021-12-31,1416,A,41,6.1NRT,310.67,10.89,D
11.16776,-9.89632,351.35,1.14,1.06,2021-12-31,1416,A,95,6.1NRT,311.91,60.01,D
11.16634,-9.9066,365.05,1.14,1.06,2021-12-31,1416,A,100,6.1NRT,311.65,104.25,D
11.16492,-9.91687,322.12,1.13,1.06,2021-12-31,1416,A,32,6.1NRT,305.68,7.57,D
11.0575,-10.68715,350.42,1.06,1.03,2021-12-31,1416,A,94,6.1NRT,309.99,54.77,D
11.05616,-10.69666,328.37,1.05,1.03,2021-12-31,1416,A,73,6.1NRT,307.26,15.22,D
11.04148,-10.80122,322.93,1.05,1.02,2021-12-31,1416,A,52,6.1NRT,310.78,6.33,D
11.03074,-10.87732,324.19,1.04,1.02,2021-12-31,1416,A,55,6.1NRT,305.43,11.7,D
11.02943,-10.88664,328.87,1.04,1.02,2021-12-31,1416,A,74,6.1NRT,305.48,17.91,D
11.4317,-7.89186,319.9,1.52,1.22,2021-12-31,1416,A,22,6.1NRT,299.89,13.15,D
11.17654,-9.86119,325.15,1.14,1.07,2021-12-31,1416,A,44,6.1NRT,312.76,7.99,D
11.17516,-9.87153,328.09,1.14,1.06,2021-12-31,1416,A,62,6.1NRT,312.45,12.57,D
11.17102,-9.90249,338.87,1.14,1.06,2021-12-31,1416,A,85,6.1NRT,311.56,33.79,D
11.16964,-9.91278,328.05,1.14,1.06,2021-12-31,1416,A,72,6.1NRT,308.01,16,D
11.06511,-10.68428,333.93,1.06,1.03,2021-12-31,1416,A,80,6.1NRT,307.2,24.01,D
11.0638,-10.69383,336.48,1.06,1.03,2021-12-31,1416,A,83,6.1NRT,307.88,27.88,D
11.10333,-10.47359,325.72,1.07,1.03,2021-12-31,1416,A,67,6.1NRT,310.88,9.99,D
11.09266,-10.61989,323.93,1.06,1.03,2021-12-31,1416,A,54,6.1NRT,311.11,8.08,D
11.07554,-10.74415,324.88,1.05,1.02,2021-12-31,1416,A,65,6.1NRT,311.95,9.69,D
10.78001,-12.82129,327.82,1.02,1.01,2021-12-31,1416,A,70,6.1NRT,309.17,14.02,D
11.79045,-5.48053,325.49,2.34,1.48,2021-12-31,1416,A,65,6.1NRT,312.07,28.86,D
11.29049,-9.37774,342.17,1.21,1.1,2021-12-31,1416,A,89,6.1NRT,312.77,41.61,D
11.18352,-10.2343,370.58,1.1,1.05,2021-12-31,1416,A,100,6.1NRT,314.51,117.59,D
11.18214,-10.24429,376.21,1.1,1.05,2021-12-31,1416,A,100,6.1NRT,313.12,140.28,D
11.28493,-9.56519,335.43,1.19,1.08,2021-12-31,1416,A,82,6.1NRT,310.56,26.39,D
11.28347,-9.5759,326.21,1.18,1.08,2021-12-31,1416,A,69,6.1NRT,309.05,11.02,D
11.27764,-9.61861,338.95,1.18,1.08,2021-12-31,1416,A,86,6.1NRT,311.02,34.29,D
11.19148,-10.24558,354.62,1.1,1.05,2021-12-31,1416,A,97,6.1NRT,313.62,65.52,D
10.96614,-11.84884,326.22,1,1,2021-12-31,1416,A,72,6.1NRT,313.1,12.68,D
10.91957,-12.17395,321.63,1,1,2021-12-31,1416,A,51,6.1NRT,307.29,7.28,D
10.91827,-12.18298,335.47,1,1,2021-12-31,1416,A,84,6.1NRT,308.47,24.26,D
10.92849,-12.17529,320.42,1,1,2021-12-31,1416,A,25,6.1NRT,307.1,5.76,D
10.89049,-12.50216,319.61,1,1,2021-12-31,1416,A,38,6.1NRT,306.8,6.52,D
11.5588,-7.61379,323.37,1.6,1.24,2021-12-31,1416,A,13,6.1NRT,304.88,15.3,D
11.52689,-7.8692,328.16,1.53,1.22,2021-12-31,1416,A,36,6.1NRT,307,27.17,D
11.30287,-9.60714,326.11,1.18,1.08,2021-12-31,1416,A,67,6.1NRT,312.37,11.31,D
11.03593,-11.55997,328.84,1.01,1,2021-12-31,1416,A,75,6.1NRT,305.21,18.3,D
11.14976,-10.80985,323.57,1.05,1.02,2021-12-31,1416,A,58,6.1NRT,311.26,8.08,D
11.26886,-10.00668,328.82,1.13,1.06,2021-12-31,1416,A,73,6.1NRT,309.9,14.29,D
11.58312,-7.77703,328.6,1.55,1.23,2021-12-31,1416,A,73,6.1NRT,307.54,27.97,D
11.31864,-9.78192,327.04,1.16,1.07,2021-12-31,1416,A,70,6.1NRT,310.65,11.34,D
11.36718,-9.49543,327.94,1.2,1.09,2021-12-31,1416,A,72,6.1NRT,311.86,14.01,D
11.36572,-9.50625,331.4,1.2,1.09,2021-12-31,1416,A,77,6.1NRT,313.56,19.51,D
11.26818,-10.2227,320.34,1.1,1.05,2021-12-31,1416,A,17,6.1NRT,305.77,7.5,D
11.56557,-8.08239,320.4,1.48,1.2,2021-12-31,1416,A,28,6.1NRT,291.89,21.47,D
11.27892,-10.214,322.52,1.1,1.05,2021-12-31,1416,A,39,6.1NRT,308.52,9.48,D
11.37579,-9.64986,322.37,1.18,1.08,2021-12-31,1416,A,44,6.1NRT,307.68,8.93,D
11.20598,-10.99703,337.25,1.04,1.02,2021-12-31,1418,A,84,6.1NRT,310.97,28.2,D
11.20469,-11.00636,326.91,1.04,1.02,2021-12-31,1418,A,71,6.1NRT,311.75,12.64,D
11.30195,-10.43477,325.89,1.08,1.04,2021-12-31,1418,A,67,6.1NRT,309.42,12.4,D
11.33417,-10.26827,336.39,1.1,1.05,2021-12-31,1418,A,83,6.1NRT,310,27.01,D
11.3328,-10.27828,357.95,1.1,1.05,2021-12-31,1418,A,98,6.1NRT,308.88,75.9,D
11.19422,-11.28018,325.86,1.02,1.01,2021-12-31,1418,A,61,6.1NRT,311.02,11.76,D
11.11812,-11.81891,326.11,1,1,2021-12-31,1418,A,60,6.1NRT,308.41,11.58,D
11.68262,-7.79591,336.69,1.55,1.23,2021-12-31,1418,A,77,6.1NRT,312.72,41.02,D
11.68079,-7.81006,329.99,1.55,1.23,2021-12-31,1418,A,61,6.1NRT,310.6,23.94,D
11.67897,-7.82416,327.31,1.55,1.23,2021-12-31,1418,A,43,6.1NRT,307.94,18.57,D
11.20836,-11.31039,321.67,1.02,1.01,2021-12-31,1418,A,46,6.1NRT,307.42,7.94,D
11.71745,-7.78617,334.98,1.56,1.23,2021-12-31,1418,A,81,6.1NRT,310.8,37.98,D
11.71557,-7.80038,328.3,1.55,1.23,2021-12-31,1418,A,68,6.1NRT,309.79,21.34,D
11.24712,-11.23118,323.22,1.02,1.01,2021-12-31,1418,A,49,6.1NRT,311.37,7.79,D
11.36685,-10.44405,328.33,1.08,1.04,2021-12-31,1418,A,55,6.1NRT,310.5,12.81,D
11.71945,-7.79332,333.23,1.56,1.23,2021-12-31,1418,A,79,6.1NRT,310.11,35.03,D
11.70934,-7.96241,327.64,1.51,1.21,2021-12-31,1418,A,34,6.1NRT,309.28,20.95,D
11.24931,-11.41707,323.23,1.02,1.01,2021-12-31,1418,A,52,6.1NRT,307.83,11,D
11.11756,-12.34249,320.95,1,1,2021-12-31,1418,A,47,6.1NRT,309.38,8.95,D
11.11625,-12.35154,324.53,1,1,2021-12-31,1418,A,51,6.1NRT,311.71,11.43,D
11.7237,-7.93631,326.3,1.52,1.22,2021-12-31,1418,A,43,6.1NRT,307.71,15.23,D
11.72195,-7.95013,325.94,1.52,1.22,2021-12-31,1418,A,20,6.1NRT,309.38,15.8,D
11.48526,-9.76418,339.55,1.16,1.07,2021-12-31,1418,A,86,6.1NRT,310.88,35.68,D
11.48384,-9.77476,325.89,1.16,1.07,2021-12-31,1418,A,66,6.1NRT,309.5,11.54,D
11.47259,-9.85864,325.79,1.15,1.07,2021-12-31,1418,A,66,6.1NRT,312.98,10.28,D
11.45587,-9.9829,331.1,1.13,1.06,2021-12-31,1418,A,77,6.1NRT,311.5,18.66,D
11.45448,-9.99319,329.99,1.13,1.06,2021-12-31,1418,A,75,6.1NRT,311.04,17.13,D
11.26606,-11.36309,343.31,1.02,1.01,2021-12-31,1418,A,90,6.1NRT,308.91,39.4,D
11.27504,-11.3645,396.1,1.02,1.01,2021-12-31,1418,A,100,6.1NRT,312.75,224.91,D
11.27376,-11.37364,331.25,1.02,1.01,2021-12-31,1418,A,68,6.1NRT,305.14,18.78,D
11.0097,-13.2059,321.73,1.03,1.02,2021-12-31,1418,A,67,6.1NRT,309.72,9.44,D
11.47872,-10.02798,326.46,1.13,1.06,2021-12-31,1418,A,68,6.1NRT,308.76,14.04,D
11.47733,-10.03815,321.95,1.13,1.06,2021-12-31,1418,A,52,6.1NRT,308.33,8.25,D
11.48921,-10.09192,330.04,1.12,1.06,2021-12-31,1418,A,75,6.1NRT,309.88,16.9,D
11.44777,-10.39214,335.07,1.09,1.04,2021-12-31,1418,A,81,6.1NRT,310.5,24.67,D
11.48607,-10.18428,322.52,1.11,1.05,2021-12-31,1418,A,56,6.1NRT,310.24,7.14,D
11.45707,-10.3935,362.79,1.09,1.04,2021-12-31,1418,A,100,6.1NRT,311.12,90.26,D
11.4557,-10.40334,328.67,1.09,1.04,2021-12-31,1418,A,73,6.1NRT,308.23,14.27,D
11.85677,-7.51665,333.14,1.64,1.26,2021-12-31,1418,A,79,6.1NRT,313.41,33.08,D
11.85482,-7.53143,329.63,1.63,1.26,2021-12-31,1418,A,73,6.1NRT,312.87,23.92,D
11.37812,-11.08231,323.58,1.03,1.02,2021-12-31,1418,A,62,6.1NRT,308.23,11.22,D
11.37682,-11.09164,320.81,1.03,1.02,2021-12-31,1418,A,40,6.1NRT,307.07,7.74,D
11.8551,-7.52206,333.61,1.64,1.26,2021-12-31,1418,A,79,6.1NRT,313.45,35.15,D
11.33675,-11.44512,326.94,1.01,1.01,2021-12-31,1418,A,54,6.1NRT,313.64,13.52,D
11.41442,-11.02082,321.34,1.04,1.02,2021-12-31,1418,A,40,6.1NRT,309.19,8.07,D
11.28251,-11.95738,325.54,1,1,2021-12-31,1418,A,71,6.1NRT,309.88,12.34,D
11.54821,-10.11642,324.28,1.12,1.06,2021-12-31,1418,A,62,6.1NRT,311.32,8.03,D
11.566,-10.05646,324.78,1.13,1.06,2021-12-31,1418,A,61,6.1NRT,310.94,9.73,D
11.1987,-12.66597,319.93,1.01,1,2021-12-31,1418,A,58,6.1NRT,305.23,9.18,D
11.19738,-12.67503,319.35,1.01,1,2021-12-31,1418,A,56,6.1NRT,304.75,8.34,D
11.9188,-7.56055,344.6,1.63,1.26,2021-12-31,1418,A,90,6.1NRT,311.38,75.99,D
11.91689,-7.57525,323.69,1.62,1.25,2021-12-31,1418,A,39,6.1NRT,308.05,13.36,D
11.93544,-7.60774,327,1.62,1.25,2021-12-31,1418,A,66,6.1NRT,310.58,23.87,D
11.93351,-7.62236,332.04,1.61,1.25,2021-12-31,1418,A,77,6.1NRT,310.01,37.68,D
11.79924,-8.63018,322.46,1.37,1.16,2021-12-31,1418,A,33,6.1NRT,302.45,10.27,D
11.57996,-10.23413,325.5,1.11,1.05,2021-12-31,1418,A,54,6.1NRT,310.81,8.57,D
11.54547,-10.48209,338.38,1.08,1.04,2021-12-31,1418,A,85,6.1NRT,312.23,28.72,D
11.54411,-10.49191,327.86,1.08,1.04,2021-12-31,1418,A,62,6.1NRT,312.97,13.13,D
11.1758,-13.07561,327.78,1.02,1.01,2021-12-31,1418,A,76,6.1NRT,307.66,18.16,D
11.79602,-8.63668,322.88,1.37,1.16,2021-12-31,1418,A,25,6.1NRT,303.33,10.28,D
11.47184,-11.07416,326.78,1.04,1.02,2021-12-31,1418,A,45,6.1NRT,311.98,13.77,D
11.93585,-7.61477,333.52,1.62,1.25,2021-12-31,1418,A,78,6.1NRT,311.08,42.61,D
11.48091,-11.07548,347.55,1.04,1.02,2021-12-31,1418,A,92,6.1NRT,309.91,47.87,D
11.7804,-8.9192,335.29,1.31,1.14,2021-12-31,1418,A,81,6.1NRT,311.27,29.52,D
11.64975,-9.90679,325.6,1.15,1.07,2021-12-31,1418,A,66,6.1NRT,312.71,8.2,D
11.95281,-7.83707,324.26,1.56,1.23,2021-12-31,1418,A,57,6.1NRT,310.99,12.91,D
11.74326,-9.65016,333.52,1.19,1.08,2021-12-31,1418,A,79,6.1NRT,311.98,23.8,D
11.7418,-9.66086,329.89,1.19,1.08,2021-12-31,1418,A,74,6.1NRT,311.9,17.87,D
11.10702,-14.17216,324.28,1.11,1.05,2021-12-31,1418,A,73,6.1NRT,305.09,13.84,D
11.67964,-10.21954,325.85,1.11,1.05,2021-12-31,1418,A,56,6.1NRT,313.19,9.35,D
11.67827,-10.22968,334.44,1.11,1.05,2021-12-31,1418,A,81,6.1NRT,314.18,22.05,D
11.77135,-9.60438,341.5,1.2,1.09,2021-12-31,1418,A,88,6.1NRT,313.99,38.85,D
11.53727,-11.39285,320.86,1.02,1.01,2021-12-31,1418,A,47,6.1NRT,306.75,6.53,D
12.0393,-7.69348,325.44,1.6,1.25,2021-12-31,1418,A,61,6.1NRT,309.76,18.72,D
11.31246,-13.02322,319.42,1.02,1.01,2021-12-31,1418,A,42,6.1NRT,306.02,7.2,D
11.29142,-13.22889,321.72,1.03,1.01,2021-12-31,1418,A,66,6.1NRT,309.7,9.39,D
11.99861,-8.18472,328.81,1.47,1.2,2021-12-31,1418,A,71,6.1NRT,312.14,20.85,D
11.32994,-13.09236,316.65,1.02,1.01,2021-12-31,1418,A,39,6.1NRT,304.72,5.27,D
12.02199,-8.25552,330.3,1.46,1.19,2021-12-31,1418,A,59,6.1NRT,310.48,23.42,D
11.76457,-10.15938,326.41,1.12,1.06,2021-12-31,1418,A,55,6.1NRT,311.91,8.25,D
11.76317,-10.16953,328.33,1.12,1.05,2021-12-31,1418,A,72,6.1NRT,310.93,10.57,D
11.47071,-12.24718,328.82,1,1,2021-12-31,1418,A,77,6.1NRT,306.1,17.12,D
11.46941,-12.25622,324.74,1,1,2021-12-31,1418,A,70,6.1NRT,305.59,12.59,D
12.03442,-8.24374,326.42,1.46,1.19,2021-12-31,1418,A,27,6.1NRT,310.17,14.86,D
12.03265,-8.257,328.33,1.46,1.19,2021-12-31,1418,A,55,6.1NRT,308.45,19.06,D
11.47962,-12.24852,321.52,1,1,2021-12-31,1418,A,48,6.1NRT,306.6,8.81,D
12.02826,-8.24984,338,1.46,1.19,2021-12-31,1418,A,75,6.1NRT,312.26,41.25,D
11.68704,-10.84701,328.94,1.05,1.03,2021-12-31,1418,A,67,6.1NRT,312.46,14.31,D
11.67003,-10.97089,328.24,1.04,1.02,2021-12-31,1418,A,55,6.1NRT,306.99,15.46,D
11.91945,-9.25845,331,1.25,1.11,2021-12-31,1418,A,76,6.1NRT,311.86,18.52,D
12.11831,-7.79905,323.1,1.58,1.24,2021-12-31,1418,A,47,6.1NRT,310.45,13.64,D
11.9294,-9.25979,325.77,1.25,1.11,2021-12-31,1418,A,34,6.1NRT,310.39,8.67,D
11.85337,-9.83094,321.79,1.17,1.07,2021-12-31,1418,A,53,6.1NRT,309.68,7.84,D
11.82808,-10.01884,339.75,1.14,1.06,2021-12-31,1418,A,86,6.1NRT,312.37,32.57,D
11.82669,-10.02918,324.85,1.14,1.06,2021-12-31,1418,A,63,6.1NRT,311.76,7.77,D
12.0727,-8.24227,324.89,1.46,1.2,2021-12-31,1418,A,60,6.1NRT,312.77,13.41,D
11.75145,-10.71903,329.83,1.07,1.03,2021-12-31,1418,A,76,6.1NRT,309.6,18,D
11.7061,-11.17792,323.96,1.03,1.01,2021-12-31,1418,A,34,6.1NRT,306.22,12.12,D
11.79095,-10.70503,322.25,1.07,1.03,2021-12-31,1418,A,33,6.1NRT,305.76,9.64,D
12.02983,-9.03137,325.23,1.3,1.13,2021-12-31,1418,A,64,6.1NRT,310.15,10.8,D
11.77689,-11.06001,323.32,1.04,1.02,2021-12-31,1418,A,27,6.1NRT,309.74,9.82,D
11.77687,-11.1268,323.97,1.04,1.02,2021-12-31,1418,A,67,6.1NRT,303.39,13.87,D
12.15241,-8.79796,327.88,1.35,1.15,2021-12-31,1418,A,71,6.1NRT,314,16.27,D
11.93584,-10.50921,320.7,1.09,1.04,2021-12-31,1418,A,43,6.1NRT,307.68,6.3,D
11.93451,-10.51901,324.98,1.09,1.04,2021-12-31,1418,A,66,6.1NRT,311.09,12.04,D
11.94975,-10.75078,330.4,1.07,1.03,2021-12-31,1418,A,78,6.1NRT,305.94,20.36,D
11.63231,-13.04453,327.01,1.02,1.01,2021-12-31,1418,A,59,6.1NRT,310.51,12.57,D
11.66119,-13.15831,320.91,1.02,1.01,2021-12-31,1418,A,50,6.1NRT,306.07,8.93,D
11.67021,-13.15964,333.89,1.02,1.01,2021-12-31,1418,A,84,6.1NRT,306.59,24.67,D
11.66886,-13.16885,321.51,1.02,1.01,2021-12-31,1418,A,47,6.1NRT,305.41,9.8,D
11.95413,-11.24147,319.54,1.03,1.01,2021-12-31,1418,A,48,6.1NRT,308.25,7.58,D
11.89531,-11.85359,318.73,1.01,1,2021-12-31,1418,A,39,6.1NRT,304.77,6.82,D
11.87184,-12.08213,331.05,1,1,2021-12-31,1418,A,80,6.1NRT,308.15,19.56,D
11.89422,-11.9993,328.26,1,1,2021-12-31,1418,A,77,6.1NRT,305.57,17.08,D
12.16902,-10.14368,329.42,1.13,1.06,2021-12-31,1418,A,76,6.1NRT,308.48,16.76,D
11.95076,-11.7937,324.8,1.01,1,2021-12-31,1418,A,55,6.1NRT,303.58,12.78,D
11.82953,-12.70328,324.83,1,1,2021-12-31,1418,A,73,6.1NRT,304.08,12.97,D
11.79498,-12.94055,341.99,1.01,1.01,2021-12-31,1418,A,90,6.1NRT,309.68,36.55,D
12.2171,-10.00281,335.61,1.15,1.07,2021-12-31,1418,A,83,6.1NRT,311.32,27.03,D
12.0954,-10.89169,325.17,1.06,1.03,2021-12-31,1418,A,54,6.1NRT,308.14,12.33,D
12.21845,-10.27565,343.96,1.12,1.05,2021-12-31,1418,A,90,6.1NRT,314.71,41.35,D
12.13569,-10.92259,333.14,1.06,1.03,2021-12-31,1418,A,63,6.1NRT,310.66,20.03,D
12.13438,-10.93217,326.73,1.05,1.03,2021-12-31,1418,A,44,6.1NRT,310.98,11.38,D
11.67963,-14.07978,321.62,1.09,1.04,2021-12-31,1418,A,36,6.1NRT,306.38,8.99,D
12.15406,-10.85667,328.39,1.06,1.03,2021-12-31,1418,A,71,6.1NRT,312.79,14.38,D
12.14485,-10.92395,329.94,1.06,1.03,2021-12-31,1418,A,50,6.1NRT,309.53,14.47,D
12.04866,-11.61762,322.21,1.01,1.01,2021-12-31,1418,A,48,6.1NRT,305.61,6.72,D
12.01385,-11.86472,341.27,1.01,1,2021-12-31,1418,A,89,6.1NRT,308.55,36.04,D
12.01256,-11.87382,332.57,1.01,1,2021-12-31,1418,A,81,6.1NRT,308.79,22.72,D
12.01763,-11.90254,368.42,1,1,2021-12-31,1418,A,100,6.1NRT,305.63,102.6,D
12.01634,-11.91164,349.68,1,1,2021-12-31,1418,A,94,6.1NRT,307.25,52.45,D
12.09115,-11.51096,332.71,1.02,1.01,2021-12-31,1418,A,79,6.1NRT,314.53,19.73,D
12.02388,-11.98717,318.5,1,1,2021-12-31,1418,A,39,6.1NRT,301.5,7.37,D
11.91893,-12.84384,317.82,1.01,1,2021-12-31,1418,A,28,6.1NRT,300.71,9,D
12.0494,-12.00023,322.41,1,1,2021-12-31,1418,A,67,6.1NRT,304.47,11.02,D
12.1089,-11.64544,340.07,1.01,1.01,2021-12-31,1418,A,88,6.1NRT,304.5,31.91,D
